	monster_n	ancient	set	slot	grade	level	m_t	m_v	i_t	i_v	sub_res	sub_cdmg	sub_atkf	sub_acc	sub_atkp	sub_defp	sub_deff	sub_hpp	sub_hpf	sub_spd	sub_crate	quality	tot_sum_norm	tot_min_norm	tot_max_norm	is_odd	tier	num_powerup_incsub_left	sell
361	Momo	True	Vampire	2	5	9	SPD	23		0			12.0	4.0	19.0							Rare	3.175	3.675	4.175	False	B	0.0	False
378	Inventory	False	Violent	1	6	6	ATK flat	70		0	16.0									10.0		Rare	5.333333333333334	6.333333333333334	7.333333333333334	True	S	0.0	False
379	Chow	False	Violent	1	6	9	ATK flat	94		0									559.0	12.0	9.0	Hero	6.245333333333333	6.745333333333333	7.245333333333333	True	S	0.0	False
380	Inventory	False	Violent	1	6	6	ATK flat	70		0	15.0									11.0		Rare	5.541666666666666	6.541666666666666	7.541666666666666	True	S	0.0	False
381	Inventory	False	Violent	1	6	6	ATK flat	70	CRate	6									570.0	10.0		Rare	5.093333333333334	6.093333333333334	7.093333333333334	True	S	0.0	False
382	Inventory	False	Violent	1	6	9	ATK flat	94	ATK%	5		11.0								11.0	6.0	Rare	6.863095238095237	7.363095238095237	7.863095238095237	True	S	0.0	False
384	Inventory	False	Violent	1	6	9	ATK flat	94	CDmg	5					14.0			8.0		13.0		Hero	7.7976190476190474	8.297619047619047	8.797619047619047	True	S	0.0	False
385	Anavel	False	Violent	1	6	9	ATK flat	94		0					14.0					14.0	5.0	Hero	7.25	7.75	8.25	True	S	0.0	False
386	Jeanne	False	Violent	1	6	12	ATK flat	118		0		21.0							135.0	11.0	5.0	Legend	7.68	7.68	7.68	True	S	0.0	False
387	Shi Hou	False	Violent	1	6	9	ATK flat	94	ATK%	8				13.0						10.0	10.0	Hero	7.625000000000001	8.125	8.625	True	S	0.0	False
388	Chasun	False	Violent	1	6	9	ATK flat	94	HP%	8	12.0									11.0	10.0	Hero	7.833333333333333	8.333333333333332	8.833333333333332	True	S	0.0	False
389	Inventory	False	Violent	1	6	9	ATK flat	94	RES	5				13.0						11.0	5.0	Rare	6.749999999999999	7.249999999999999	7.749999999999999	True	S	0.0	False
390	Savannah	False	Violent	1	6	9	ATK flat	94		0				21.0					284.0	12.0		Hero	7.003666666666667	7.503666666666667	8.003666666666668	True	S	0.0	False
391	Inventory	False	Violent	1	6	9	ATK flat	94		0		11.0								11.0	10.0	Hero	6.904761904761904	7.404761904761904	7.904761904761904	True	S	0.0	False
392	Verad	False	Violent	1	6	9	ATK flat	94	HP%	7		7.0		13.0						13.0		Hero	7.833333333333333	8.333333333333332	8.833333333333332	True	S	0.0	False
757	Bastet	False	Violent	1	6	12	ATK flat	118	HP%	7	7.0			7.0					751.0	25.0		Hero	11.959666666666667	11.959666666666667	11.959666666666667	True	S	0.0	False
769	Moore	False	Violent	1	6	12	ATK flat	118	HP flat	253		7.0			15.0			13.0		17.0		Hero	10.504000000000001	10.504000000000001	10.504000000000001	True	S	0.0	False
808	Cheongpung	False	Violent	1	6	9	ATK flat	94	HP%	6				14.0						16.0	6.0	Hero	8.833333333333332	9.333333333333332	9.833333333333332	True	S	0.0	False
937	Inventory	False	Violent	1	6	0	ATK flat	22	RES	4		7.0								4.0	4.0	Hero	3.5	5.5	10.5	True	S	3.0	False
938	Inventory	False	Violent	1	6	0	ATK flat	22	CDmg	7	7.0							6.0		4.0		Hero	3.958333333333333	5.958333333333333	10.958333333333332	True	S	3.0	False
939	Inventory	False	Violent	1	6	0	ATK flat	22	HP flat	241		7.0								6.0		Rare	3.3213333333333335	5.3213333333333335	9.321333333333333	True	S	2.0	False
940	Inventory	False	Violent	1	6	0	ATK flat	22	RES	5				5.0						4.0		Rare	2.583333333333333	4.583333333333333	8.583333333333332	True	S	2.0	False
941	Inventory	False	Violent	1	6	0	ATK flat	22		0				6.0						5.0		Rare	2.416666666666667	4.416666666666667	8.416666666666668	True	S	2.0	False
942	Inventory	False	Violent	1	6	0	ATK flat	22		0									154.0	6.0		Rare	2.2053333333333334	4.205333333333334	8.205333333333334	True	S	2.0	False
1141	Inventory	False	Violent	1	6	0	ATK flat	22		0	8.0			8.0						4.0		Hero	3.333333333333333	5.333333333333333	10.333333333333332	True	S	3.0	False
1142	Inventory	False	Violent	1	6	0	ATK flat	22		0	6.0								309.0	5.0		Hero	2.828666666666667	4.828666666666667	9.828666666666667	True	S	3.0	False
1143	Inventory	False	Violent	1	6	0	ATK flat	22		0				4.0					300.0	4.0		Hero	2.2333333333333334	4.233333333333333	9.233333333333334	True	S	3.0	False
1239	Inventory	False	Violent	1	6	0	ATK flat	22		0	8.0							8.0		5.0		Hero	3.666666666666667	5.666666666666667	10.666666666666668	True	S	3.0	False
393	Inventory	False	Violent	2	6	9	ATK%	38		0				14.0			17.0			13.0		Hero	6.508333333333333	7.008333333333333	7.508333333333333	False	S	0.0	False
394	Chiwu	False	Violent	2	6	15	SPD	42	DEF%	6			36.0					15.0	189.0		4.0	Rare	4.443666666666666	4.443666666666666	4.443666666666666	False	S	0.0	False
395	Triana	False	Violent	2	6	15	SPD	42		0	5.0		17.0			15.0	48.0					Hero	4.125	4.125	4.125	False	S	0.0	False
396	Inventory	False	Violent	2	6	6	SPD	19	RES	8			32.0				32.0					Rare	2.6	3.6	4.6	False	S	0.0	False
397	Okeanos	False	Violent	2	6	9	SPD	25	ATK%	8	4.0			20.0					247.0			Rare	4.3293333333333335	4.8293333333333335	5.3293333333333335	False	S	0.0	False
398	Inventory	False	Violent	2	6	9	DEF%	38		0				16.0						11.0	4.0	Hero	6.333333333333333	6.833333333333333	7.333333333333333	False	S	0.0	False
399	Jamire	False	Violent	2	6	9	SPD	25		0				12.0					455.0		11.0	Hero	3.9399999999999995	4.4399999999999995	4.9399999999999995	False	S	0.0	False
400	Ophilia	False	Violent	2	6	9	SPD	25		0	8.0					12.0			754.0			Hero	3.5053333333333336	4.005333333333334	4.505333333333334	False	S	0.0	False
401	Inventory	False	Violent	2	6	9	SPD	25		0	11.0	13.0				5.0						Rare	3.857142857142857	4.357142857142858	4.857142857142858	False	S	0.0	False
402	Cheongpung	False	Violent	2	6	12	SPD	31		0	5.0	5.0	18.0	19.0								Rare	4.164285714285715	4.164285714285715	4.164285714285715	False	S	0.0	False
403	Inventory	False	Violent	2	6	9	SPD	25		0	16.0			9.0			13.0					Rare	3.45	3.95	4.45	False	S	0.0	False
404	Diana	False	Violent	2	6	12	HP%	47	ACC	7	20.0				18.0	5.0					5.0	Legend	7.083333333333333	7.083333333333333	7.083333333333333	False	S	0.0	False
405	Inventory	False	Violent	2	6	9	ATK%	38		0		17.0				16.0				6.0		Hero	6.428571428571429	6.928571428571429	7.428571428571429	False	S	0.0	False
406	Inventory	False	Violent	2	6	9	SPD	25	CRate	5		12.0					30.0		676.0			Hero	4.198952380952381	4.698952380952381	5.198952380952381	False	S	0.0	False
407	Chow	False	Violent	2	6	12	HP%	47		0					7.0				1022.0	6.0	12.0	Legend	6.237666666666667	6.237666666666667	6.237666666666667	False	S	0.0	False
408	Inventory	False	Violent	2	6	12	DEF%	47		0			27.0	13.0					142.0	16.0		Legend	7.822666666666667	7.822666666666667	7.822666666666667	False	S	0.0	False
409	Inventory	False	Violent	2	6	15	HP%	63		0				23.0		14.0			296.0	4.0		Legend	6.353	6.353	6.353	False	S	0.0	False
410	Inventory	False	Violent	2	6	6	SPD	19		0	8.0										8.0	Rare	2.333333333333333	3.333333333333333	4.333333333333333	False	S	0.0	False
411	Raoq	False	Violent	2	6	9	ATK%	38	DEF flat	18		18.0				16.0		5.0	225.0			Legend	5.946428571428572	6.446428571428572	6.946428571428572	False	S	1.0	False
412	Amarna	False	Violent	2	6	15	SPD	42		0	5.0			15.0			15.0	23.0				Hero	5.75	5.75	5.75	False	S	0.0	False
413	Perna	False	Violent	2	6	15	SPD	42		0	7.0		34.0	22.0							6.0	Legend	5.475	5.475	5.475	False	S	0.0	False
414	Inventory	False	Violent	2	6	9	SPD	25	ATK%	5	21.0					11.0	19.0					Hero	5.1	5.6	6.1	False	S	0.0	False
415	Tesarion	False	Violent	2	6	15	SPD	42	ATK%	5	5.0					15.0		7.0			10.0	Rare	5.666666666666667	5.666666666666667	5.666666666666667	False	S	0.0	False
416	Inventory	False	Violent	2	6	9	ATK%	38	CRate	6				11.0				7.0		14.0		Hero	7.916666666666667	8.416666666666668	8.916666666666668	False	S	0.0	False
417	Feng Yan	False	Violent	2	6	15	SPD	42		0		10.0		14.0		11.0		22.0				Hero	7.303571428571429	7.303571428571429	7.303571428571429	False	S	0.0	False
418	Loren	False	Violent	2	6	15	SPD	42	DEF%	5		10.0	24.0		8.0						9.0	Unknown	5.1535714285714285	5.1535714285714285	5.1535714285714285	False	S	0.0	False
419	Verad	False	Violent	2	6	15	SPD	42	DEF flat	13		12.0	19.0	13.0	8.0							Rare	5.139285714285714	5.139285714285714	5.139285714285714	False	S	0.0	False
420	Savannah	False	Violent	2	6	15	SPD	42	ATK flat	15				15.0	13.0				491.0		6.0	Hero	5.5296666666666665	5.5296666666666665	5.5296666666666665	False	S	0.0	False
421	Fran	False	Violent	2	6	15	SPD	42	CDmg	6				5.0	30.0	17.0	26.0					Legend	8.007142857142858	8.007142857142858	8.007142857142858	False	S	0.0	False
422	Shi Hou	False	Violent	2	6	15	SPD	42	CDmg	4	6.0		34.0		8.0						14.0	Hero	5.504761904761905	5.504761904761905	5.504761904761905	False	S	0.0	False
423	Zaiross	False	Violent	2	6	15	SPD	42	RES	4		6.0		7.0	14.0						9.0	Rare	5.482142857142857	5.482142857142857	5.482142857142857	False	S	0.0	False
424	Oliver	False	Violent	2	6	15	SPD	42		0				15.0	8.0		19.0		820.0			Hero	4.443333333333333	4.443333333333333	4.443333333333333	False	S	0.0	False
426	Jeanne	False	Violent	2	6	14	SPD	35	CRate	4	21.0	10.0	28.0			7.0						Legend	6.295238095238096	6.295238095238096	6.295238095238096	False	S	0.0	False
770	Kumar	False	Violent	2	6	15	SPD	42		0		16.0		4.0				13.0			10.0	Legend	6.0773809523809526	6.0773809523809526	6.0773809523809526	False	S	0.0	False
776	Moore	False	Violent	2	6	15	SPD	42		0				7.0		21.0		18.0			5.0	Legend	6.583333333333333	6.583333333333333	6.583333333333333	False	S	0.0	False
782	Chasun	False	Violent	2	6	15	SPD	42	DEF flat	19		7.0			6.0	24.0		8.0				Rare	6.225	6.225	6.225	False	S	0.0	False
809	Homunculus - Hypernox	False	Violent	2	6	15	SPD	42	CRate	6	6.0			7.0		21.0	36.0					Hero	6.15	6.15	6.15	False	S	0.0	False
943	Inventory	False	Violent	2	6	0	SPD	7	CRate	5				8.0		6.0						Rare	2.5833333333333335	4.583333333333334	6.583333333333334	False	S	2.0	False
944	Inventory	False	Violent	2	6	0	SPD	7	HP%	8			15.0				18.0					Rare	1.825	3.825	5.825	False	S	2.0	False
946	Inventory	False	Violent	2	6	0	SPD	7		0	5.0			7.0		5.0						Hero	2.125	4.125	6.125	False	S	3.0	False
947	Inventory	False	Violent	2	6	6	SPD	19		0		7.0			18.0		14.0				6.0	Legend	4.6	5.6	6.6	False	S	2.0	False
429	Shi Hou	False	Violent	3	6	6	DEF flat	70	CDmg	6										15.0	5.0	Rare	6.69047619047619	7.69047619047619	8.69047619047619	True	S	0.0	False
430	Inventory	False	Violent	3	6	6	DEF flat	70	RES	8									362.0	11.0		Rare	5.149333333333333	6.149333333333333	7.149333333333333	True	S	0.0	False
431	Diana	False	Violent	3	6	9	DEF flat	94	HP%	7									407.0	10.0	10.0	Hero	6.417666666666667	6.917666666666667	7.417666666666667	True	S	0.0	False
432	Fran	False	Violent	3	6	6	DEF flat	70	CRate	5								16.0		10.0		Rare	6.166666666666667	7.166666666666667	8.166666666666668	True	S	0.0	False
433	Chow	False	Violent	3	6	9	DEF flat	94		0									184.0	16.0	6.0	Rare	6.578666666666666	7.078666666666666	7.578666666666666	True	S	0.0	False
434	Eladriel	False	Violent	3	6	9	DEF flat	94	RES	8		6.0						6.0		13.0		Rare	6.94047619047619	7.44047619047619	7.94047619047619	True	S	0.0	False
435	Jamire	False	Violent	3	6	9	DEF flat	94		0				14.0		13.0				12.0		Hero	7.375	7.875	8.375	True	S	0.0	False
436	Ophilia	False	Violent	3	6	9	DEF flat	94	CDmg	6	11.0					6.0				13.0		Hero	7.31547619047619	7.81547619047619	8.31547619047619	True	S	0.0	False
437	Anavel	False	Violent	3	6	9	DEF flat	94		0				4.0				5.0		15.0		Rare	6.125	6.625	7.125	True	S	0.0	False
438	Inventory	False	Violent	3	6	9	DEF flat	94	CRate	4		10.0						8.0		12.0		Rare	7.095238095238096	7.595238095238096	8.095238095238095	True	S	0.0	False
439	Inventory	False	Violent	3	6	6	DEF flat	70	HP%	7		6.0								15.0		Rare	6.732142857142857	7.732142857142857	8.732142857142858	True	S	0.0	False
440	Inventory	False	Violent	3	6	6	DEF flat	70		0	12.0									12.0		Rare	5.5	6.5	7.5	True	S	0.0	False
441	Amarna	False	Violent	3	6	12	DEF flat	118		0	12.0			5.0					785.0	18.0		Legend	9.171666666666667	9.171666666666667	9.171666666666667	True	S	0.0	False
442	Feng Yan	False	Violent	3	6	12	DEF flat	118	RES	6		7.0							523.0	21.0	4.0	Legend	10.113999999999999	10.113999999999999	10.113999999999999	True	S	0.0	False
443	Okeanos	False	Violent	3	6	12	DEF flat	118	RES	6				12.0		8.0			419.0	16.0		Legend	9.142	9.142	9.142	True	S	0.0	False
444	Oliver	False	Violent	3	6	9	DEF flat	94	DEF%	6	7.0			18.0						11.0		Hero	7.541666666666666	8.041666666666666	8.541666666666666	True	S	0.0	False
445	Zaiross	False	Violent	3	6	9	DEF flat	94	HP%	5	13.0			6.0						15.0		Hero	8.0	8.5	9.0	True	S	0.0	False
446	Chiwu	False	Violent	3	6	9	DEF flat	94	HP flat	244				15.0				15.0		11.0		Hero	7.741999999999999	8.241999999999999	8.741999999999999	True	S	0.0	False
447	Tesarion	False	Violent	3	6	12	DEF flat	118		0		4.0		6.0						10.0	22.0	Legend	8.321428571428571	8.321428571428571	8.321428571428571	True	S	0.0	False
448	Raoq	False	Violent	3	6	12	DEF flat	118		0	11.0			11.0		11.0				9.0		Legend	7.125	7.125	7.125	True	S	0.0	False
450	Verad	False	Violent	3	6	6	DEF flat	70		0									215.0	16.0		Rare	5.62	6.62	7.62	True	S	0.0	False
771	Riley	False	Violent	3	6	9	DEF flat	94	CDmg	4								15.0	164.0	16.0		Hero	7.998428571428571	8.49842857142857	8.99842857142857	True	S	0.0	False
777	Jeanne	False	Violent	3	6	12	DEF flat	118	DEF%	6		10.0		10.0						11.0	10.0	Legend	8.761904761904761	8.761904761904761	8.761904761904761	True	S	0.0	False
783	Loren	False	Violent	3	6	12	DEF flat	118	CRate	5	5.0			7.0				34.0		10.0		Legend	9.916666666666668	9.916666666666668	9.916666666666668	True	S	0.0	False
948	Inventory	False	Violent	3	6	0	DEF flat	22		0						7.0				5.0	4.0	Hero	3.2083333333333335	5.208333333333334	10.208333333333334	True	S	3.0	False
949	Inventory	False	Violent	3	6	0	DEF flat	22	DEF%	7	5.0									4.0		Rare	2.833333333333333	4.833333333333333	8.833333333333332	True	S	2.0	False
953	Inventory	False	Violent	3	6	0	DEF flat	22	HP flat	296				6.0		8.0				6.0		Hero	4.144666666666667	6.144666666666667	11.144666666666666	True	S	3.0	False
1105	Inventory	False	Violent	3	6	0	DEF flat	22		0				4.0						5.0	6.0	Hero	3.166666666666667	5.166666666666667	10.166666666666668	True	S	3.0	False
1145	Inventory	False	Violent	3	6	0	DEF flat	22	RES	8				8.0						6.0	5.0	Hero	4.833333333333334	6.833333333333334	11.833333333333334	True	S	3.0	False
1146	Inventory	False	Violent	3	6	0	DEF flat	22	SPD	6		7.0				6.0						Rare	3.75	5.75	7.75	True	S	2.0	False
1241	Inventory	False	Violent	3	6	0	DEF flat	22	SPD	4		7.0				7.0					5.0	Hero	4.041666666666667	6.041666666666667	8.041666666666668	True	S	3.0	False
1242	Inventory	False	Violent	3	6	0	DEF flat	22		0		5.0		4.0					195.0			Hero	1.4742857142857142	3.474285714285714	5.474285714285714	True	S	3.0	True
1243	Inventory	False	Violent	3	6	0	DEF flat	22	HP%	8	7.0					8.0					6.0	Hero	3.875	5.875	7.875	True	S	3.0	False
1246	Inventory	False	Violent	3	6	0	DEF flat	22		0				5.0				6.0				Rare	1.375	3.375	5.375	True	S	2.0	True
451	Eladriel	False	Violent	4	6	9	DEF%	38		0	6.0							22.0			9.0	Hero	5.0	5.5	6.0	False	S	0.0	False
452	Inventory	False	Violent	4	6	12	DEF%	47	ACC	8	11.0		20.0							9.0	16.0	Legend	8.541666666666666	8.541666666666666	8.541666666666666	False	S	0.0	False
453	Inventory	False	Violent	4	6	15	DEF%	63	CDmg	5				5.0			31.0			7.0	10.0	Unknown	6.114285714285715	6.114285714285715	6.114285714285715	False	S	0.0	False
454	Savannah	False	Violent	4	6	15	ATK%	63		0	13.0	13.0					30.0			11.0		Legend	7.898809523809524	7.898809523809524	7.898809523809524	False	S	0.0	False
455	Oliver	False	Violent	4	6	15	DEF%	63	HP%	5				14.0	5.0		38.0			10.0		Rare	7.283333333333333	7.283333333333333	7.283333333333333	False	S	0.0	False
457	Perna	False	Violent	4	6	12	HP%	47	DEF%	5					6.0		18.0		358.0	15.0		Rare	7.302333333333333	7.302333333333333	7.302333333333333	False	S	0.0	False
458	Moore	False	Violent	4	6	15	HP%	63		0	15.0	7.0							294.0	15.0		Hero	8.267	8.267	8.267	False	S	0.0	False
459	Riley	False	Violent	4	6	15	HP%	63	RES	4		6.0		4.0			29.0			13.0		Hero	6.91547619047619	6.91547619047619	6.91547619047619	False	S	0.0	False
460	Kumar	False	Violent	4	6	12	HP%	47	ATK%	6				5.0			11.0			14.0	6.0	Rare	7.316666666666667	7.316666666666667	7.316666666666667	False	S	0.0	False
461	Tesarion	False	Violent	4	6	12	CDmg	59		0	20.0				6.0			8.0		10.0		Hero	7.583333333333334	7.583333333333334	7.583333333333334	False	S	0.0	False
462	Zaiross	False	Violent	4	6	12	CDmg	59		0				14.0	14.0			5.0		10.0		Hero	7.458333333333334	7.458333333333334	7.458333333333334	False	S	0.0	False
463	Inventory	False	Violent	4	6	12	DEF%	47		0	14.0	16.0								9.0	6.0	Legend	8.035714285714285	8.035714285714285	8.035714285714285	False	S	0.0	False
464	Feng Yan	False	Violent	4	6	15	DEF%	63		0				8.0			50.0			20.0	5.0	Rare	9.750000000000002	9.750000000000002	9.750000000000002	False	S	0.0	False
465	Inventory	False	Violent	4	6	15	DEF%	63	CRate	4		13.0	28.0						219.0	12.0		Hero	7.515809523809524	7.515809523809524	7.515809523809524	False	S	0.0	False
466	Ophilia	False	Violent	4	6	12	HP%	47	ATK flat	19	22.0	10.0							231.0	4.0		Hero	6.294904761904761	6.294904761904761	6.294904761904761	False	S	0.0	False
772	Triana	False	Violent	4	6	15	HP%	63	ATK%	6	12.0					26.0			934.0	8.0		Legend	9.411999999999999	9.411999999999999	9.411999999999999	False	S	0.0	False
784	Loren	False	Violent	4	6	15	HP%	63		0			20.0	28.0		12.0					4.0	Hero	6.166666666666667	6.166666666666667	6.166666666666667	False	S	0.0	False
811	Homunculus - Hypernox	False	Violent	4	6	14	DEF%	53	DEF flat	19		10.0		14.0	7.0					10.0		Hero	7.861904761904762	7.861904761904762	7.861904761904762	False	S	0.0	False
954	Inventory	False	Violent	4	6	0	DEF%	11		0	6.0									5.0		Rare	2.416666666666667	4.416666666666667	8.416666666666668	False	S	2.0	False
955	Inventory	False	Violent	4	6	0	CDmg	11		0							11.0		255.0	6.0		Hero	2.615	4.615	9.615	False	S	3.0	False
956	Inventory	False	Violent	4	6	0	CRate	7		0					8.0	7.0				6.0		Hero	3.875	5.875	10.875	False	S	3.0	False
1247	Inventory	False	Violent	4	6	0	HP%	11	ATK flat	14						8.0	20.0				6.0	Hero	2.85	4.85	6.85	False	S	3.0	True
467	Chiwu	False	Violent	5	6	9	HP flat	1440		0			37.0					14.0		11.0		Hero	6.341666666666667	6.841666666666667	7.341666666666667	True	S	0.0	False
468	Jamire	False	Violent	5	6	6	HP flat	1080	CRate	6					6.0					15.0		Rare	6.75	7.75	8.75	True	S	0.0	False
469	Chasun	False	Violent	5	6	9	HP flat	1440		0		12.0				7.0				10.0		Rare	5.922619047619048	6.422619047619048	6.922619047619048	True	S	0.0	False
470	Kumar	False	Violent	5	6	12	HP flat	1800		0						7.0		13.0		10.0	14.0	Legend	8.166666666666668	8.166666666666668	8.166666666666668	True	S	0.0	False
471	Zaiross	False	Violent	5	6	12	HP flat	1800		0		6.0		20.0				13.0		6.0		Legend	6.982142857142857	6.982142857142857	6.982142857142857	True	S	0.0	False
472	Amarna	False	Violent	5	6	9	HP flat	1440	CDmg	4						7.0				17.0	4.0	Rare	7.779761904761905	8.279761904761905	8.779761904761905	True	S	0.0	False
473	Eladriel	False	Violent	5	6	9	HP flat	1440		0	18.0						16.0			10.0	6.0	Legend	6.983333333333333	7.483333333333333	8.983333333333334	True	S	1.0	False
474	Perna	False	Violent	5	6	12	HP flat	1800	DEF%	5	8.0			14.0				5.0		16.0		Hero	9.333333333333332	9.333333333333332	9.333333333333332	True	S	0.0	False
475	Cheongpung	False	Violent	5	6	9	HP flat	1440	ATK flat	15				6.0				12.0		15.0		Hero	7.625	8.125	8.625	True	S	0.0	False
476	Okeanos	False	Violent	5	6	9	HP flat	1440	DEF flat	17	7.0			7.0						16.0		Rare	7.508333333333333	8.008333333333333	8.508333333333333	True	S	0.0	False
477	Verad	False	Violent	5	6	9	HP flat	1440	DEF%	7	12.0						12.0			12.0		Hero	6.675	7.175	7.675	True	S	0.0	False
478	Riley	False	Violent	5	6	15	HP flat	2448		0				9.0		28.0		12.0		11.0		Hero	9.791666666666666	9.791666666666666	9.791666666666666	True	S	0.0	False
479	Oliver	False	Violent	5	6	9	HP flat	1440		0						13.0		12.0		11.0		Hero	6.791666666666666	7.291666666666666	7.791666666666666	True	S	0.0	False
480	Loren	False	Violent	5	6	9	HP flat	1440		0			11.0			19.0				10.0		Hero	5.983333333333333	6.483333333333333	6.983333333333333	True	S	0.0	False
481	Diana	False	Violent	5	6	9	HP flat	1440		0	20.0		16.0					11.0		5.0		Legend	5.941666666666667	6.441666666666667	7.941666666666667	True	S	1.0	False
779	Fran	False	Violent	5	6	6	HP flat	1080		0					14.0					11.0		Rare	5.416666666666666	6.416666666666666	7.416666666666666	True	S	0.0	False
785	Anavel	False	Violent	5	6	12	HP flat	1800		0				15.0	13.0	16.0				9.0		Legend	8.5	8.5	8.5	True	S	0.0	False
958	Homunculus - Hypernox	False	Violent	5	6	0	HP flat	360	RES	7					5.0	5.0	20.0			5.0		Legend	4.291666666666667	6.291666666666667	12.291666666666668	True	S	4.0	False
959	Inventory	False	Violent	5	6	0	HP flat	360		0		4.0								4.0		Rare	1.9047619047619047	3.9047619047619047	7.904761904761905	True	S	2.0	False
960	Inventory	False	Violent	5	6	0	HP flat	360	CDmg	5			19.0		5.0					4.0		Hero	3.147619047619048	5.147619047619048	10.147619047619049	True	S	3.0	False
1106	Inventory	False	Violent	5	6	0	HP flat	360	HP%	7					5.0					4.0		Rare	2.833333333333333	4.833333333333333	8.833333333333332	True	S	2.0	False
1148	Inventory	False	Violent	5	6	0	HP flat	360		0	8.0	6.0			8.0			5.0				Legend	3.482142857142857	5.482142857142858	7.482142857142858	True	S	4.0	False
1248	Inventory	False	Violent	5	6	0	HP flat	360	HP%	5		7.0									6.0	Rare	2.625	4.625	6.625	True	S	2.0	True
482	Inventory	False	Violent	6	6	12	ACC	48		0		13.0				14.0		6.0		12.0		Legend	8.357142857142858	8.357142857142858	8.357142857142858	False	S	0.0	False
483	Inventory	False	Violent	6	6	9	ATK%	38	CRate	6	6.0	18.0	14.0									Rare	4.671428571428572	5.171428571428572	5.671428571428572	False	S	0.0	True
484	Inventory	False	Violent	6	6	9	ATK%	38	SPD	5	6.0					20.0	19.0					Rare	5.391666666666667	5.891666666666667	6.391666666666667	False	S	0.0	True
485	Inventory	False	Violent	6	6	9	ATK%	38	SPD	6		6.0	13.0			21.0						Rare	5.807142857142857	6.307142857142857	6.807142857142857	False	S	0.0	True
486	Inventory	False	Violent	6	6	9	ATK%	38	HP flat	320	15.0	11.0									5.0	Hero	4.706428571428572	5.206428571428572	5.706428571428572	False	S	0.0	True
487	Inventory	False	Violent	6	6	9	ATK%	38		0		13.0	15.0					19.0				Hero	4.607142857142858	5.107142857142858	5.607142857142858	False	S	0.0	True
488	Inventory	False	Violent	6	6	6	DEF%	29	SPD	5			41.0								4.0	Rare	3.3583333333333334	4.358333333333333	5.358333333333333	False	S	0.0	True
489	Inventory	False	Violent	6	6	9	ATK%	38	CDmg	7						13.0			622.0		12.0	Hero	5.4543333333333335	5.9543333333333335	6.4543333333333335	False	S	0.0	True
490	Inventory	False	Violent	6	6	15	ATK%	63		0		12.0		7.0		13.0				5.0		Rare	5.880952380952381	5.880952380952381	5.880952380952381	False	S	0.0	False
491	Inventory	False	Violent	6	6	9	ATK%	38	HP flat	363		18.0		8.0						6.0		Rare	6.055428571428571	6.555428571428571	7.055428571428571	False	S	0.0	False
492	Inventory	False	Violent	6	6	9	DEF%	38	RES	8		21.0		5.0							12.0	Hero	6.625	7.125	7.625	False	S	0.0	False
493	Eladriel	False	Violent	6	6	9	DEF%	38	SPD	4	20.0				8.0				469.0			Hero	5.458666666666667	5.958666666666667	6.458666666666667	False	S	0.0	False
494	Inventory	False	Violent	6	6	12	ATK%	47		0		12.0		8.0			10.0			8.0		Rare	5.6309523809523805	5.6309523809523805	5.6309523809523805	False	S	0.0	True
495	Inventory	False	Violent	6	6	9	DEF%	38	HP flat	209				12.0	17.0			8.0				Hero	4.903666666666667	5.403666666666667	5.903666666666667	False	S	0.0	True
496	Inventory	False	Violent	6	6	9	DEF%	38	SPD	4	4.0			13.0				21.0				Hero	6.083333333333333	6.583333333333333	7.083333333333333	False	S	0.0	False
497	Moore	False	Violent	6	6	12	HP%	47		0	5.0		10.0							14.0	6.0	Rare	6.541666666666667	6.541666666666667	6.541666666666667	False	S	0.0	False
498	Kumar	False	Violent	6	6	12	HP%	47		0		6.0							337.0	13.0	5.0	Rare	6.473142857142856	6.473142857142856	6.473142857142856	False	S	0.0	False
499	Savannah	False	Violent	6	6	15	ATK%	63		0				5.0		8.0				27.0	6.0	Legend	11.625	11.625	11.625	False	S	0.0	False
500	Inventory	False	Violent	6	6	15	DEF%	63	SPD	5			35.0	18.0				6.0			4.0	Hero	6.208333333333334	6.208333333333334	6.208333333333334	False	S	0.0	False
502	Jamire	False	Violent	6	6	9	DEF%	38		0		4.0								11.0	11.0	Rare	6.071428571428571	6.571428571428571	7.071428571428571	False	S	0.0	False
503	Inventory	False	Violent	6	6	9	ATK%	38		0	4.0		51.0							12.0		Hero	5.775	6.275	6.775	False	S	0.0	True
504	Inventory	False	Violent	6	6	9	ATK%	38	CRate	6			24.0			8.0	43.0					Hero	3.6750000000000003	4.175000000000001	4.675000000000001	False	S	0.0	True
505	Feng Yan	False	Violent	6	6	15	DEF%	63		0			12.0	5.0			28.0			15.0		Hero	6.625	6.625	6.625	False	S	0.0	False
506	Inventory	False	Violent	6	6	15	DEF%	63		0	4.0				7.0					10.0	15.0	Hero	7.208333333333334	7.208333333333334	7.208333333333334	False	S	0.0	False
507	Anavel	False	Violent	6	6	15	ATK%	63		0				27.0				6.0	348.0	10.0		Legend	7.922333333333334	7.922333333333334	7.922333333333334	False	S	0.0	False
508	Inventory	False	Violent	6	6	15	DEF%	63	CRate	6		6.0			6.0			19.0		4.0		Rare	6.31547619047619	6.31547619047619	6.31547619047619	False	S	0.0	False
