;DT_RowId;id;unique_id;monster;originID;monster_n;originName;ancient;efficiency;set;slot;grade;level;m_t;m_v;i_t;i_v;locked;sub_res;sub_cdmg;sub_atkf;sub_acc;sub_atkp;sub_defp;sub_deff;sub_hpp;sub_hpf;sub_spd;sub_crate;quality;max_efficiency;tot_max_norm
734;row_1997;1997;42847496180;0;0;Inventory;Inventory;True;46.94;Shield;2;6;9;SPD;25;;0;0;;;;9.0;;;;18.0;1004.0;;;Hero;54.08;5.713666666666667
735;row_2001;2001;42847496188;0;0;Inventory;Inventory;True;56.78;Shield;4;6;9;HP%;38;;0;0;;;;;;15.0;;;730.0;12.0;;Hero;63.92;7.848333333333334
736;row_2004;2004;42625680913;0;0;Inventory;Inventory;False;55.32;Shield;6;6;9;DEF%;38;CRate;5;0;;;;;6.0;;46.0;;;11.0;;Hero;62.46;7.3999999999999995
737;row_2006;2006;42803713268;0;0;Inventory;Inventory;False;57.83;Revenge;1;6;6;ATK flat;70;HP%;7;0;;;;;;;;;311.0;16.0;;Rare;72.12;8.623
738;row_2007;2007;42496412488;0;0;Inventory;Inventory;False;46.42;Revenge;2;6;6;SPD;19;CRate;6;0;;;;;21.0;;;7.0;;;;Rare;60.7;6.5
739;row_2008;2008;42670347416;0;0;Inventory;Inventory;False;55.95;Revenge;2;6;6;HP%;29;;0;0;;;20.0;;;;;;;16.0;;Rare;70.24;7.833333333333333
740;row_2009;2009;42725593490;0;0;Inventory;Inventory;False;52.92;Revenge;2;6;6;HP%;29;DEF%;7;0;;;34.0;;;;;;;11.0;;Rare;67.2;7.391666666666667
741;row_2010;2010;42728276682;0;0;Inventory;Inventory;False;58.56;Revenge;2;6;9;DEF%;38;;0;0;;7.0;;;;;;;446.0;16.0;;Hero;65.7;7.928
742;row_2011;2011;42783441574;0;0;Inventory;Inventory;False;51.06;Revenge;2;6;6;DEF%;29;CDmg;4;0;;;;;;;;11.0;;9.0;;Rare;65.34;6.946428571428571
743;row_2014;2014;42725986979;0;0;Inventory;Inventory;False;54.46;Revenge;4;6;6;DEF%;29;CDmg;7;0;;;;11.0;;;;;;11.0;;Rare;68.74;8.041666666666666
744;row_2018;2018;42910233790;124;0;Dias;Inventory;False;57.34;Revenge;6;6;9;HP%;38;;0;0;;6.0;;;;;29.0;;;15.0;;Hero;64.48;7.582142857142856
745;row_2021;2021;42609025248;0;0;Inventory;Inventory;False;46.77;Fight;2;5;6;ATK%;22;;0;0;;;;;;;;4.0;;14.0;;Rare;61.05;7.166666666666667
746;row_2022;2022;42880767465;0;0;Inventory;Inventory;False;42.98;Fight;2;6;9;SPD;25;;0;0;6.0;;;;;;73.0;;355.0;;;Hero;50.12;4.048333333333334
747;row_2023;2023;42698639824;126;0;Eirgar;Inventory;False;51.58;Fight;4;6;6;DEF%;29;CRate;4;0;;;;8.0;;;;;;10.0;;Rare;65.87;7.000000000000001
748;row_2025;2025;42572339569;0;0;Inventory;Inventory;False;44.98;Enhance;2;5;6;DEF%;22;;0;0;;;;;6.0;;;;;12.0;;Rare;59.27;6.75
749;row_2026;2026;42691669608;0;0;Inventory;Inventory;False;36.62;Enhance;2;5;6;SPD;17;;0;0;;;;;;;38.0;;;;3.0;Rare;50.9;3.45
750;row_2031;2031;42691117956;0;0;Inventory;Inventory;False;52.03;Tolerance;2;6;12;SPD;31;HP%;5;0;31.0;6.0;;;;;20.0;;;;6.0;Legend;52.03;6.857142857142857
751;row_2032;2032;42728197868;13;87;Triana;Sabrina;False;65.47;Shield;1;6;12;ATK flat;118;HP%;5;0;7.0;;;11.0;13.0;;;;;16.0;;Legend;65.47;9.833333333333332
752;row_2033;2033;42880712209;110;88;Chasun;Talia;False;59.52;Violent;1;6;9;ATK flat;94;HP%;7;0;;7.0;;13.0;;;;;;13.0;;Hero;66.66;8.833333333333332
753;row_2035;2035;42848370349;109;109;Lushen;Lushen;True;59.21;Blade;4;6;12;CDmg;59;;0;0;;;;21.0;14.0;;;;;9.0;6.0;Legend;59.21;8.375
754;row_2036;2036;42541279795;13;122;Triana;Veromos;False;56.24;Violent;3;6;12;DEF flat;118;;0;0;11.0;;;11.0;;11.0;;;;9.0;;Legend;56.24;7.125
755;row_2040;2040;42783135812;116;131;Riley;Tesarion *;False;50.85;Violent;6;6;9;HP%;38;HP flat;228;0;;;;;;7.0;47.0;;;8.0;;Hero;57.99;6.020666666666667
756;row_2041;2041;42572185062;0;126;Inventory;Eirgar *;False;49.74;Fight;6;5;12;HP%;37;;0;0;;;;7.0;7.0;;;;;12.0;6.0;Legend;49.74;6.75
757;row_2042;2042;42950688219;124;0;Dias;Inventory;False;62.0;Energy;1;6;9;ATK flat;94;;0;0;6.0;;;;;;;;219.0;20.0;;Hero;69.15;8.708666666666666
758;row_2045;2045;42970021726;0;0;Inventory;Inventory;False;45.02;Energy;2;6;9;SPD;25;;0;0;;;;;;7.0;28.0;;;;14.0;Hero;52.16;4.908333333333333
759;row_2046;2046;42919544671;177;0;Darion;Inventory;False;63.65;Energy;5;6;12;HP flat;1800;;0;0;;7.0;;;;;36.0;;;16.0;11.0;Legend;63.65;9.066666666666666
760;row_2049;2049;42970821842;177;0;Darion;Inventory;False;52.19;Energy;6;6;9;HP%;38;ATK flat;17;0;;;;20.0;;12.0;;;;5.0;;Hero;59.34;7.091666666666667
761;row_2050;2050;43024922248;581;0;Dongbaek;Inventory;False;58.58;Energy;6;6;15;HP%;63;ATK%;7;0;4.0;;;;;14.0;;;361.0;12.0;;Rare;58.58;7.606333333333334
762;row_2052;2052;42941168926;1321;0;Okeanos;Inventory;False;59.71;Swift;1;6;9;ATK flat;94;ACC;6;0;;;;;16.0;;;;;12.0;8.0;Hero;66.86;9.083333333333332
763;row_2054;2054;42928784116;151;0;Spectra;Inventory;False;46.8;Swift;2;6;12;SPD;31;;0;1;;;;19.0;;6.0;28.0;;;;5.0;Hero;46.8;4.658333333333333
764;row_2056;2056;42970806774;0;0;Inventory;Inventory;False;50.66;Swift;2;6;12;DEF%;47;CDmg;5;0;17.0;;;;;;;7.0;423.0;4.0;;Legend;50.66;5.6116190476190475
765;row_2059;2059;43045619738;0;0;Inventory;Inventory;False;45.59;Swift;2;6;9;SPD;25;DEF%;7;0;;;;;;;27.0;14.0;634.0;;;Hero;52.73;5.145333333333333
766;row_2061;2061;42940918651;0;0;Inventory;Inventory;False;55.35;Swift;3;6;6;DEF flat;70;HP%;8;0;6.0;;;;;;;;;13.0;;Rare;69.64;8.083333333333332
767;row_2062;2062;42968658856;0;0;Inventory;Inventory;False;51.17;Swift;4;6;12;CRate;43;ACC;6;0;;11.0;;;;7.0;;22.0;411.0;;;Legend;51.17;6.494428571428571
768;row_2063;2063;42968829162;0;0;Inventory;Inventory;False;53.27;Swift;4;6;6;DEF%;29;HP%;5;0;6.0;;;;;;;;;12.0;;Rare;67.56;7.375
769;row_2066;2066;42970604142;0;0;Inventory;Inventory;False;47.01;Swift;4;6;6;DEF%;29;HP%;8;0;;;;8.0;22.0;;;;;;;Rare;61.3;6.75
770;row_2067;2067;42971237881;0;0;Inventory;Inventory;False;52.58;Swift;4;6;9;DEF%;38;CDmg;5;0;;;;;14.0;;;21.0;;4.0;;Hero;59.72;7.4226190476190474
771;row_2068;2068;43024650165;0;0;Inventory;Inventory;False;46.51;Swift;4;6;9;DEF%;38;;0;0;;;;7.0;;;;;622.0;;17.0;Hero;53.66;5.5376666666666665
772;row_2074;2074;43024628862;131;0;Tesarion;Inventory;False;51.31;Swift;6;6;12;DEF%;47;;0;1;;;;7.0;;;12.0;11.0;;8.0;;Rare;51.31;5.216666666666667
773;row_2077;2077;42917737332;0;0;Inventory;Inventory;False;48.3;Blade;2;6;9;SPD;25;CRate;4;0;7.0;;;;12.0;18.0;;;;;;Hero;55.44;6.291666666666667
774;row_2078;2078;42950519074;0;0;Inventory;Inventory;False;43.62;Blade;2;6;6;SPD;19;DEF flat;10;0;;4.0;;;;20.0;;;;;;Rare;57.9;5.321428571428571
775;row_2079;2079;42970362241;0;0;Inventory;Inventory;False;56.25;Blade;2;6;6;ATK%;29;;0;0;;;;5.0;;;;;;16.0;;Rare;70.53;7.958333333333333
776;row_2080;2080;43008506173;0;0;Inventory;Inventory;False;42.91;Blade;2;6;9;SPD;25;ACC;6;0;;6.0;;;;;12.0;;834.0;;;Hero;50.05;4.019142857142857
777;row_2083;2083;43045581075;0;0;Inventory;Inventory;False;53.17;Blade;4;6;6;HP%;29;;0;0;;;;;;;;;;12.0;8.0;Rare;67.46;7.333333333333333
778;row_2084;2084;43026100384;0;0;Inventory;Inventory;False;58.33;Blade;5;6;6;HP flat;1080;CDmg;7;0;8.0;;;;;;;;;15.0;;Rare;72.61;9.0
779;row_2085;2085;42950747324;0;0;Inventory;Inventory;False;50.93;Blade;6;6;9;DEF%;38;SPD;5;0;;;24.0;;;;;13.0;;;10.0;Hero;58.07;6.558333333333334
780;row_2086;2086;42970167024;0;0;Inventory;Inventory;False;50.57;Blade;6;6;9;DEF%;38;ATK flat;13;0;;;;18.0;;;;;;4.0;10.0;Hero;57.71;6.575
781;row_2089;2089;43025139137;0;0;Inventory;Inventory;False;52.38;Blade;6;6;6;DEF%;29;;0;0;;7.0;;;;;;;;12.0;;Rare;66.66;7.0
782;row_2092;2092;42968948380;0;0;Inventory;Inventory;False;47.41;Fatal;2;6;9;SPD;25;DEF%;6;0;;;;14.0;14.0;;;;;;4.0;Hero;54.55;5.916666666666667
783;row_2093;2093;42969827021;0;0;Inventory;Inventory;False;54.95;Fatal;2;6;9;HP%;38;SPD;5;0;;;;23.0;;15.0;;;;;5.0;Hero;62.09;8.25
784;row_2096;2096;43037046472;0;0;Inventory;Inventory;False;54.69;Fatal;3;6;6;DEF flat;70;HP flat;353;0;12.0;;;;;;;;;12.0;;Rare;68.98;7.970666666666666
785;row_2099;2099;42969958366;0;0;Inventory;Inventory;False;58.82;Fatal;4;6;9;CDmg;47;RES;8;0;;;;;;;;23.0;;10.0;5.0;Hero;65.96;9.041666666666668
786;row_2102;2102;42969904184;0;0;Inventory;Inventory;False;47.11;Fatal;6;6;9;HP%;38;;0;0;;;;17.0;8.0;;;;;;10.0;Hero;54.25;5.791666666666667
787;row_2103;2103;43046807655;0;0;Inventory;Inventory;False;56.05;Fatal;6;6;6;ATK%;29;CRate;4;0;;;;;;;;7.0;;14.0;;Rare;70.33;8.208333333333334
788;row_2104;2104;42917663468;0;0;Inventory;Inventory;False;58.43;Despair;4;6;9;DEF%;38;CRate;4;0;23.0;;;;;;20.0;;;11.0;;Hero;65.57;8.708333333333332
789;row_2113;2113;43024697548;81;0;Psamathe;Inventory;False;54.76;Despair;6;6;6;ATK%;29;;0;0;;;;;;;;;;14.0;6.0;Rare;69.05;7.666666666666667
790;row_2116;2116;43008497953;0;0;Inventory;Inventory;False;58.57;Will;5;6;9;HP flat;1440;DEF%;7;0;;;24.0;;;;;5.0;;15.0;;Hero;65.71;8.1
791;row_2118;2118;43018575648;0;0;Inventory;Inventory;False;55.78;Shield;2;6;9;HP%;38;HP flat;168;0;;;;;11.0;;;;;10.0;11.0;Hero;62.93;7.765666666666667
792;row_2120;2120;42941463167;78;78;Sigmarus;Sigmarus;False;61.1;Blade;5;6;9;HP flat;1440;ACC;7;0;;;;;13.0;;;;;15.0;4.0;Hero;68.25;9.166666666666668
793;row_2122;2122;43064270830;0;0;Inventory;Inventory;False;47.02;Swift;2;6;6;HP%;29;SPD;4;0;;;;10.0;;;;;;;9.0;Rare;61.3;6.083333333333333
794;row_2130;2130;43064450008;0;0;Inventory;Inventory;True;44.31;Despair;1;5;9;ATK flat;78;;0;0;;;;;5.0;;;;;5.0;17.0;Hero;51.46;6.125
795;row_2132;2132;43064622017;0;0;Inventory;Inventory;True;38.17;Despair;2;5;6;SPD;17;;0;0;;;;9.0;;;39.0;;;;;Rare;52.45;4.1
796;row_2136;2136;43073440045;0;0;Inventory;Inventory;False;50.75;Violent;1;6;6;ATK flat;70;;0;0;;;;;;;;;609.0;11.0;;Rare;65.03;6.478666666666666
797;row_2137;2137;43071672034;0;0;Inventory;Inventory;False;54.64;Will;5;6;9;HP flat;1440;;0;0;;;;12.0;;;18.0;;;12.0;;Hero;61.78;6.95
798;row_2140;2140;43076084189;151;0;Spectra;Inventory;True;52.66;Swift;4;6;12;DEF%;47;;0;0;;;17.0;;;;41.0;;;10.0;4.0;Rare;52.66;5.45
799;row_2142;2142;43076111558;109;0;Lushen;Inventory;False;50.14;Blade;2;6;9;ATK%;38;SPD;5;0;;;;4.0;;;;;171.0;;17.0;Rare;57.28;6.228000000000001
800;row_2143;2143;43076120675;0;0;Inventory;Inventory;False;43.32;Blade;2;6;6;SPD;19;DEF flat;15;0;;4.0;;;;18.0;;;;;;Rare;57.61;5.196428571428571
801;row_2144;2144;43076304025;0;0;Inventory;Inventory;False;50.45;Blade;2;6;9;DEF%;38;SPD;5;0;6.0;;11.0;;;;;;;;16.0;Rare;57.59;6.358333333333333
802;row_2148;2148;43076304018;0;0;Inventory;Inventory;False;47.49;Blade;3;5;6;DEF flat;57;CDmg;4;0;;;;13.0;;;;;;10.0;;Rare;61.77;7.529761904761905
803;row_2153;2153;43077756398;0;0;Inventory;Inventory;True;44.4;Blade;4;6;6;CDmg;35;DEF flat;11;0;;;;10.0;;;;17.0;;;;Rare;58.68;5.65
804;row_2155;2155;43077798445;0;0;Inventory;Inventory;True;45.64;Blade;5;5;6;HP flat;900;;0;0;;;;;;;;11.0;;10.0;;Rare;59.92;6.708333333333334
805;row_2159;2159;43077756393;0;0;Inventory;Inventory;True;43.82;Focus;1;5;6;ATK flat;57;CRate;3;0;22.0;;;;;;;;;5.0;;Rare;58.1;6.916666666666667
806;row_2160;2160;43077755035;0;0;Inventory;Inventory;True;46.14;Focus;2;6;9;SPD;25;;0;0;;;;;22.0;;;8.0;472.0;;;Hero;53.28;5.379333333333333
807;row_2166;2166;43076123098;0;0;Inventory;Inventory;False;39.51;Fatal;2;5;6;SPD;17;;0;0;12.0;;;;;;;;;;7.0;Rare;53.79;4.666666666666667
808;row_2167;2167;43076123099;0;0;Inventory;Inventory;False;36.31;Fatal;2;5;6;SPD;17;;0;0;;4.0;30.0;;;;;;;;;Rare;50.6;3.321428571428571
809;row_2170;2170;43076127720;0;0;Inventory;Inventory;False;42.84;Fatal;2;5;6;ATK%;22;ATK flat;14;0;;;;;;12.0;;;;8.0;;Rare;57.12;6.516666666666666
810;row_2171;2171;43076305493;0;0;Inventory;Inventory;False;65.32;Fatal;2;6;12;HP%;47;HP flat;180;0;;4.0;;;7.0;18.0;;;;17.0;;Legend;65.32;9.60309523809524
811;row_2172;2172;43076305495;0;0;Inventory;Inventory;False;39.78;Fatal;2;5;9;SPD;23;;0;0;;6.0;22.0;;;;;11.0;;;;Hero;46.93;3.782142857142857
812;row_2176;2176;43076126023;0;0;Inventory;Inventory;False;48.62;Fatal;5;5;6;HP flat;900;ATK flat;10;0;;;;7.0;;;;;;13.0;;Rare;62.9;7.458333333333333
813;row_2178;2178;43077755034;0;0;Inventory;Inventory;True;43.49;Despair;2;5;6;DEF%;22;;0;0;;;;;13.0;;;;;9.0;;Rare;57.78;6.625
814;row_2182;2182;43076376698;1;0;Anavel;Inventory;False;58.53;Violent;1;6;9;ATK flat;94;;0;0;;;;;14.0;;;;;14.0;5.0;Hero;65.67;8.25
815;row_2188;2188;43076327100;114;0;Oliver;Inventory;False;48.8;Violent;4;6;6;CDmg;35;;0;0;;;;;;;;20.0;;6.0;;Rare;63.09;6.5
816;row_2190;2190;43076327108;0;0;Inventory;Inventory;False;49.59;Violent;4;5;9;DEF%;29;CRate;5;0;;;;9.0;;;;;171.0;13.0;;Hero;56.73;7.519666666666666
817;row_2192;2192;43076376691;116;0;Riley;Inventory;False;43.67;Violent;4;5;9;HP%;29;SPD;5;0;;;;;12.0;;28.0;;;;9.0;Hero;50.81;6.366666666666667
818;row_2195;2195;43076311278;15;0;Fran;Inventory;False;52.97;Violent;5;6;6;HP flat;1080;;0;0;;;;;14.0;;;;;11.0;;Rare;67.26;7.416666666666666
819;row_2197;2197;43076311277;0;0;Inventory;Inventory;False;46.17;Violent;6;5;6;HP%;22;;0;0;;;;6.0;;;;;;13.0;;Rare;60.46;7.083333333333333
820;row_2199;2199;43076315918;0;0;Inventory;Inventory;False;53.17;Violent;6;6;6;DEF%;29;;0;0;;;;;;;;;;11.0;11.0;Rare;67.46;7.5
821;row_2205;2205;43076081102;0;0;Inventory;Inventory;True;41.16;Nemesis;2;5;9;SPD;23;;0;0;;;12.0;;;23.0;;;138.0;;;Hero;48.3;4.359
822;row_2206;2206;43077585432;0;0;Inventory;Inventory;True;45.28;Nemesis;4;5;6;HP%;22;ATK%;7;0;;7.0;;;;;;;;10.0;;Rare;59.56;7.208333333333334
823;row_2209;2209;43077585431;117;0;Jamire;Inventory;True;64.28;Nemesis;6;6;15;HP%;63;;0;1;6.0;;;;;10.0;;;;16.0;12.0;Hero;64.28;9.333333333333332
824;row_2210;2210;43076081101;0;0;Inventory;Inventory;True;63.09;Will;1;6;9;ATK flat;94;;0;0;8.0;;;;;;;;;17.0;12.0;Hero;70.23;9.666666666666668
825;row_2211;2211;43076524546;0;0;Inventory;Inventory;False;46.21;Will;1;5;6;ATK flat;57;;0;0;;;;;;;;;190.0;13.0;;Rare;60.5;6.586666666666666
826;row_2212;2212;43076527365;0;0;Inventory;Inventory;False;49.94;Will;1;5;9;ATK flat;78;;0;0;;4.0;;;10.0;;;;;13.0;;Hero;57.09;7.154761904761904
827;row_2218;2218;43077596035;0;0;Inventory;Inventory;True;42.6;Will;2;5;6;HP%;22;;0;0;;;;;10.0;;;;;9.0;;Rare;56.88;6.25
828;row_2220;2220;43076523502;0;0;Inventory;Inventory;False;49.83;Will;3;6;6;DEF flat;70;;0;0;;10.0;;;;;;;;9.0;;Rare;64.11;6.428571428571429
829;row_2222;2222;43076527373;0;0;Inventory;Inventory;False;51.95;Will;3;5;12;DEF flat;99;;0;0;;;;18.0;;12.0;;;242.0;10.0;;Legend;51.95;7.406000000000001
830;row_2225;2225;43076413153;581;0;Dongbaek;Inventory;False;48.13;Will;5;5;12;HP flat;1530;;0;0;;;;;;;12.0;25.0;;7.0;3.0;Legend;48.13;6.258333333333333
831;row_2226;2226;43076419926;0;0;Inventory;Inventory;False;49.89;Will;5;6;6;HP flat;1080;DEF%;5;0;;;;;;;;;;6.0;14.0;Rare;64.18;6.958333333333334
832;row_2227;2227;43076524542;0;0;Inventory;Inventory;False;40.58;Will;5;5;6;HP flat;900;;0;0;;;;18.0;;;;;;4.0;;Rare;54.86;5.583333333333333
833;row_2228;2228;43077596040;1195;0;Savannah;Inventory;True;63.22;Will;5;6;12;HP flat;1800;ACC;5;0;9.0;22.0;;;;;;;;11.0;7.0;Legend;63.22;9.726190476190476
834;row_2231;2231;43082161165;0;0;Inventory;Inventory;False;40.66;Fight;2;5;9;SPD;23;;0;0;11.0;;;;;;36.0;7.0;;;;Hero;47.81;4.15
835;row_2232;2232;43081895274;0;0;Inventory;Inventory;False;42.55;Determination;3;5;6;DEF flat;57;HP%;7;0;10.0;;;;;;;;;6.0;;Rare;56.84;6.125
836;row_2233;2233;43082395008;0;0;Inventory;Inventory;False;51.78;Determination;4;6;6;CDmg;35;SPD;6;0;;;;16.0;14.0;;;;;;;Rare;66.06;7.75
837;row_2234;2234;43081979331;0;0;Inventory;Inventory;False;41.7;Enhance;1;5;6;ATK flat;57;;0;0;;6.0;;;;;;;;8.0;;Rare;55.98;5.523809523809524
838;row_2235;2235;43078015546;0;0;Inventory;Inventory;False;49.21;Enhance;5;5;9;HP flat;1215;CRate;3;0;4.0;;;;11.0;;;;;11.0;;Hero;56.35;7.041666666666666
839;row_2236;2236;43081938834;0;0;Inventory;Inventory;False;37.98;Accuracy;2;5;6;SPD;17;;0;0;;;11.0;;;14.0;;;;;;Rare;52.27;4.025
840;row_2237;2237;43082528358;126;0;Eirgar;Inventory;False;41.66;Accuracy;3;5;6;DEF flat;57;;0;0;;;;;;;;18.0;;5.0;;Rare;55.95;5.916666666666667
841;row_2239;2239;43076120674;78;78;Sigmarus;Sigmarus;False;52.27;Blade;3;6;9;DEF flat;94;;0;0;;12.0;;;;;;;556.0;9.0;;Hero;59.42;6.455619047619048
842;row_2242;2242;43076379836;1345;1345;Rainbowmon 2;Rainbowmon;False;39.62;Violent;4;5;6;DEF%;22;;0;0;;;;16.0;;;;;;5.0;;Rare;53.91;5.666666666666667
843;row_2243;2243;43076675264;1345;1345;Rainbowmon 2;Rainbowmon;False;46.53;Will;5;5;6;HP flat;900;;0;0;;;;;;6.0;;;;12.0;;Rare;60.82;6.75
844;row_2245;2245;43076310252;1346;1346;Rainbowmon 3;Rainbowmon 2;False;46.46;Violent;1;5;6;ATK flat;57;;0;0;;;;;;;;;267.0;13.0;;Rare;60.75;6.689333333333333
845;row_2248;2248;43076816758;1346;1346;Rainbowmon 3;Rainbowmon 2;True;43.73;Accuracy;5;5;6;HP flat;900;ATK flat;8;0;;;;;;;;11.0;;8.0;;Rare;58.02;6.241666666666666
846;row_2249;2249;43076419931;128;128;Isael *;Isael *;False;46.8;Will;1;5;6;ATK flat;57;;0;0;;;;;;;;4.0;;13.0;;Rare;61.09;6.833333333333333
847;row_2250;2250;43076524548;128;128;Isael *;Isael *;False;40.0;Will;2;5;6;SPD;17;;0;0;;;;;17.0;6.0;;;;;;Rare;54.29;4.875
848;row_2252;2252;43076523508;128;128;Isael *;Isael *;False;47.96;Will;4;5;6;DEF%;22;;0;0;;;;;;;;;;15.0;3.0;Rare;62.24;7.5
849;row_2254;2254;43076527369;128;128;Isael *;Isael *;False;46.35;Will;6;5;9;ATK%;29;ATK flat;13;0;8.0;;;;;;;12.0;;9.0;;Hero;53.49;6.825
850;row_2256;2256;43083174752;0;0;Inventory;Inventory;False;38.88;Enhance;3;5;6;DEF flat;57;CRate;5;0;;;;6.0;;16.0;;;;;;Rare;53.17;5.583333333333334
851;row_2257;2257;43083421382;0;0;Inventory;Inventory;False;42.53;Accuracy;1;5;9;ATK flat;78;;0;0;;;;19.0;;;;;;3.0;8.0;Hero;49.67;5.708333333333333
852;row_2258;2258;43083733713;81;0;Psamathe;Inventory;False;48.15;Despair;2;6;9;SPD;25;ATK%;8;0;;;29.0;;;20.0;;8.0;;;;Hero;55.29;6.225
853;row_2260;2260;43099000578;0;0;Inventory;Inventory;False;39.58;Swift;2;6;0;ATK%;11;;0;0;5.0;;;;;;;8.0;;;;Rare;68.15;5.625
854;row_2277;2277;43114474066;0;0;Inventory;Inventory;False;38.44;Fight;6;5;0;ATK%;8;SPD;5;0;;3.0;13.0;;;6.0;;;;;;Hero;67.01;7.170238095238095
855;row_2279;2279;43114508058;0;0;Inventory;Inventory;False;35.46;Determination;4;5;0;DEF%;8;ATK%;5;0;;;;5.0;;;;;;3.0;;Rare;64.03;8.25
856;row_2282;2282;43114382492;0;0;Inventory;Inventory;False;46.04;Enhance;1;6;0;ATK flat;22;HP%;7;0;;;;;;;;;347.0;6.0;;Rare;74.61;9.337666666666667
857;row_2284;2284;43114537119;0;0;Inventory;Inventory;False;36.3;Enhance;4;5;0;HP%;8;HP flat;207;0;;;;;;;13.0;;;5.0;;Rare;64.87;8.267666666666667
858;row_2285;2285;43113211339;0;0;Inventory;Inventory;False;34.51;Enhance;5;5;0;HP flat;270;;0;0;;;;;;;8.0;;;3.0;;Rare;63.08;7.2
859;row_2288;2288;43150223986;0;0;Inventory;Inventory;False;43.83;Energy;1;6;0;ATK flat;22;RES;4;0;;;;;;;;;305.0;5.0;;Rare;72.4;8.573333333333334
860;row_2289;2289;43300556766;0;0;Inventory;Inventory;False;43.65;Energy;1;6;0;ATK flat;22;SPD;4;0;4.0;;;;;;;;;;5.0;Rare;72.22;6.666666666666667
861;row_2290;2290;43305535809;0;0;Inventory;Inventory;False;46.72;Energy;1;6;0;ATK flat;22;CRate;6;0;5.0;;;;;;;;;6.0;;Rare;75.29;9.625
862;row_2291;2291;43314657017;0;0;Inventory;Inventory;False;44.64;Energy;1;6;0;ATK flat;22;;0;0;;;;;7.0;;;7.0;;4.0;;Hero;73.21;10.083333333333332
863;row_2292;2292;43319103612;0;0;Inventory;Inventory;False;44.69;Energy;1;6;0;ATK flat;22;HP flat;297;0;;;;7.0;;;;;;5.0;;Rare;73.26;8.937666666666667
864;row_2293;2293;43397981596;0;0;Inventory;Inventory;False;42.06;Energy;1;6;0;ATK flat;22;;0;0;;;;;;;;;;4.0;4.0;Rare;70.63;8.0
865;row_2294;2294;43149360687;0;0;Inventory;Inventory;False;40.74;Energy;2;6;0;SPD;7;HP flat;177;0;;7.0;;;;7.0;;;;;;Rare;69.31;6.111
866;row_2295;2295;43314965621;0;0;Inventory;Inventory;False;38.53;Energy;2;6;0;SPD;7;;0;0;;;;;;;14.0;;;;5.0;Rare;67.1;5.183333333333334
867;row_2296;2296;43328877966;0;0;Inventory;Inventory;False;39.19;Energy;2;6;0;SPD;7;;0;0;;;10.0;;;6.0;;;345.0;;;Hero;67.76;5.46
868;row_2297;2297;43186546553;0;0;Inventory;Inventory;False;45.23;Energy;3;6;0;DEF flat;22;SPD;5;0;;;;4.0;;;;8.0;;;;Rare;73.81;7.166666666666667
869;row_2298;2298;43300740738;0;0;Inventory;Inventory;False;45.43;Energy;3;6;0;DEF flat;22;HP%;6;0;;;;;;;;;;5.0;5.0;Rare;74.0;9.25
870;row_2299;2299;43305414530;0;0;Inventory;Inventory;False;42.26;Energy;3;6;0;DEF flat;22;;0;0;;;;;;6.0;;;;4.0;;Rare;70.83;8.083333333333332
871;row_2300;2300;43300991064;0;0;Inventory;Inventory;False;44.79;Energy;4;6;0;CDmg;11;HP flat;235;0;;;;6.0;6.0;;;;;4.0;;Hero;73.36;10.146666666666667
872;row_2301;2301;43305706896;0;0;Inventory;Inventory;False;45.83;Energy;4;6;0;CDmg;11;;0;0;5.0;;;5.0;;;;;;6.0;;Hero;74.4;10.25
873;row_2302;2302;43300719700;0;0;Inventory;Inventory;False;45.65;Energy;5;6;0;HP flat;360;;0;0;;;12.0;7.0;;;;;;6.0;;Hero;74.23;10.175
874;row_2303;2303;43305399841;0;0;Inventory;Inventory;False;45.53;Energy;5;6;0;HP flat;360;ACC;5;0;;;;;;;;;;5.0;6.0;Rare;74.1;9.291666666666668
875;row_2304;2304;43319426156;0;0;Inventory;Inventory;False;49.65;Energy;5;6;0;HP flat;360;SPD;5;0;6.0;6.0;;6.0;;8.0;;;;;;Legend;78.22;9.023809523809524
876;row_2305;2305;43319535456;0;0;Inventory;Inventory;False;44.64;Energy;5;6;0;HP flat;360;;0;0;;;;;;;;6.0;;6.0;;Rare;73.21;8.75
877;row_2306;2306;43329211479;0;0;Inventory;Inventory;False;41.96;Energy;5;6;0;HP flat;360;;0;0;;;;;5.0;;;;;4.0;;Rare;70.53;7.958333333333333
878;row_2307;2307;43400187850;0;0;Inventory;Inventory;False;44.94;Energy;5;6;0;HP flat;360;;0;0;;;;;;7.0;;;;6.0;;Rare;73.51;8.875
879;row_2308;2308;43404154380;0;0;Inventory;Inventory;False;40.65;Energy;5;6;0;HP flat;360;;0;0;;;;;6.0;;13.0;;;;6.0;Hero;69.22;6.075
880;row_2309;2309;43164756124;0;0;Inventory;Inventory;False;39.05;Guard;2;6;0;SPD;7;;0;0;;;16.0;;;;;;;;6.0;Rare;67.62;5.4
881;row_2310;2310;43170089176;0;0;Inventory;Inventory;False;46.72;Guard;3;6;0;DEF flat;22;;0;0;;;;;;8.0;;5.0;;6.0;;Hero;75.29;10.625
882;row_2311;2311;43201500513;0;0;Inventory;Inventory;False;46.59;Guard;3;6;0;DEF flat;22;ACC;8;0;;4.0;;;;;;;;6.0;;Rare;75.17;9.571428571428571
