	monster_n	ancient	set	slot	grade	level	m_t	m_v	i_t	i_v	sub_res	sub_cdmg	sub_atkf	sub_acc	sub_atkp	sub_defp	sub_deff	sub_hpp	sub_hpf	sub_spd	sub_crate	quality	tot_sum_norm	tot_min_norm	tot_max_norm	is_odd	is_certain_set	num_powerup_incsub_left	flag
485	Inventory	False	Violent	2	6	12	ATK%	47	ATK flat	18				8.0		21.0		15.0	702.0			Legend	6.886	6.886	6.886	False	True	0.0	False
486	Inventory	False	Violent	2	6	15	SPD	42	ATK%	5	5.0					15.0		7.0			10.0	Rare	5.666666666666667	5.666666666666667	5.666666666666667	False	True	0.0	False
487	Inventory	False	Violent	2	6	9	ATK%	38	CRate	6				11.0				7.0		14.0		Hero	7.916666666666667	8.416666666666668	8.916666666666668	False	True	0.0	False
488	Inventory	False	Violent	2	6	9	ATK%	38	CDmg	7						21.0				5.0	12.0	Hero	7.291666666666667	7.791666666666667	8.291666666666668	False	True	0.0	False
489	Inventory	False	Violent	2	6	12	DEF%	47		0	21.0			18.0			15.0				5.0	Legend	6.083333333333333	6.083333333333333	6.083333333333333	False	True	0.0	False
490	Feng Yan	False	Violent	2	6	15	SPD	42		0		10.0		14.0		11.0		22.0				Hero	7.303571428571429	7.303571428571429	7.303571428571429	False	True	0.0	False
491	Inventory	False	Violent	2	6	15	SPD	42	DEF%	5		10.0	24.0		8.0						9.0	Unknown	5.1535714285714285	5.1535714285714285	5.1535714285714285	False	True	0.0	False
492	Verad	False	Violent	2	6	15	SPD	42	DEF flat	13		12.0	19.0	13.0	8.0							Rare	5.139285714285714	5.139285714285714	5.139285714285714	False	True	0.0	False
493	Savannah	False	Violent	2	6	15	SPD	42	ATK flat	15				15.0	13.0				491.0		6.0	Hero	5.5296666666666665	5.5296666666666665	5.5296666666666665	False	True	0.0	False
494	Fran	False	Violent	2	6	15	SPD	42	CDmg	6				5.0	30.0	17.0	26.0					Legend	8.007142857142858	8.007142857142858	8.007142857142858	False	True	0.0	False
495	Inventory	False	Violent	2	6	15	SPD	42	CDmg	4	6.0		34.0		8.0						14.0	Hero	5.504761904761905	5.504761904761905	5.504761904761905	False	True	0.0	False
496	Zaiross	False	Violent	2	6	15	SPD	42	RES	4		6.0		7.0	14.0						9.0	Rare	5.482142857142857	5.482142857142857	5.482142857142857	False	True	0.0	False
497	Oliver	False	Violent	2	6	15	SPD	42		0				15.0	8.0		19.0		820.0			Hero	4.443333333333333	4.443333333333333	4.443333333333333	False	True	0.0	False
499	Jeanne	False	Violent	2	6	14	SPD	35	CRate	4	21.0	10.0	28.0			7.0						Legend	6.295238095238096	6.295238095238096	6.295238095238096	False	True	0.0	False
858	Kumar	False	Violent	2	6	15	SPD	42		0		16.0		4.0				13.0			10.0	Legend	6.0773809523809526	6.0773809523809526	6.0773809523809526	False	True	0.0	False
864	Moore	False	Violent	2	6	15	SPD	42		0				7.0		21.0		18.0			5.0	Legend	6.583333333333333	6.583333333333333	6.583333333333333	False	True	0.0	False
870	Loren	False	Violent	2	6	15	SPD	42	DEF flat	19		7.0			6.0	24.0		8.0				Rare	6.225	6.225	6.225	False	True	0.0	False
898	Homunculus - Hypernox	False	Violent	2	6	15	SPD	42	CRate	6	6.0			7.0		21.0	36.0					Hero	6.15	6.15	6.15	False	True	0.0	False
1049	Inventory	False	Violent	2	6	0	SPD	7	CRate	5				8.0		6.0						Rare	2.5833333333333335	4.583333333333334	6.583333333333334	False	True	2.0	False
1050	Inventory	False	Violent	2	6	0	SPD	7	HP%	8			15.0				18.0					Rare	1.825	3.825	5.825	False	True	2.0	False
1053	Inventory	False	Violent	2	6	0	SPD	7		0	5.0			7.0		5.0						Hero	2.125	4.125	6.125	False	True	3.0	False
1054	Inventory	False	Violent	2	6	6	SPD	19		0		7.0			18.0		14.0				6.0	Legend	4.6	5.6	6.6	False	True	2.0	False
502	Inventory	False	Violent	3	6	6	DEF flat	70	CDmg	6										15.0	5.0	Rare	6.69047619047619	7.69047619047619	8.69047619047619	True	True	0.0	False
503	Inventory	False	Violent	3	6	6	DEF flat	70	RES	8									362.0	11.0		Rare	5.149333333333333	6.149333333333333	7.149333333333333	True	True	0.0	False
504	Inventory	False	Violent	3	6	9	DEF flat	94		0		4.0				14.0				11.0		Rare	5.988095238095237	6.488095238095237	6.988095238095237	True	True	0.0	False
505	Diana	False	Violent	3	6	9	DEF flat	94	HP%	7									407.0	10.0	10.0	Hero	6.417666666666667	6.917666666666667	7.417666666666667	True	True	0.0	False
506	Fran	False	Violent	3	6	6	DEF flat	70	CRate	5								16.0		10.0		Rare	6.166666666666667	7.166666666666667	8.166666666666668	True	True	0.0	False
507	Inventory	False	Violent	3	6	9	DEF flat	94		0									184.0	16.0	6.0	Rare	6.578666666666666	7.078666666666666	7.578666666666666	True	True	0.0	False
508	Inventory	False	Violent	3	6	9	DEF flat	94	RES	8		6.0						6.0		13.0		Rare	6.94047619047619	7.44047619047619	7.94047619047619	True	True	0.0	False
509	Jamire	False	Violent	3	6	9	DEF flat	94		0				14.0		13.0				12.0		Hero	7.375	7.875	8.375	True	True	0.0	False
510	Inventory	False	Violent	3	6	9	DEF flat	94	CDmg	6	11.0					6.0				13.0		Hero	7.31547619047619	7.81547619047619	8.31547619047619	True	True	0.0	False
511	Inventory	False	Violent	3	6	9	DEF flat	94		0				4.0				5.0		15.0		Rare	6.125	6.625	7.125	True	True	0.0	False
512	Inventory	False	Violent	3	6	9	DEF flat	94	CRate	4		10.0						8.0		12.0		Rare	7.095238095238096	7.595238095238096	8.095238095238095	True	True	0.0	False
513	Inventory	False	Violent	3	6	6	DEF flat	70	HP%	7		6.0								15.0		Rare	6.732142857142857	7.732142857142857	8.732142857142858	True	True	0.0	False
514	Inventory	False	Violent	3	6	6	DEF flat	70		0	12.0									12.0		Rare	5.5	6.5	7.5	True	True	0.0	False
515	Amarna	False	Violent	3	6	12	DEF flat	118		0	12.0			5.0					785.0	18.0		Legend	9.171666666666667	9.171666666666667	9.171666666666667	True	True	0.0	False
516	Feng Yan	False	Violent	3	6	12	DEF flat	118	RES	6		7.0							523.0	21.0	4.0	Legend	10.113999999999999	10.113999999999999	10.113999999999999	True	True	0.0	False
517	Okeanos	False	Violent	3	6	12	DEF flat	118	RES	6				12.0		8.0			419.0	16.0		Legend	9.142	9.142	9.142	True	True	0.0	False
518	Oliver	False	Violent	3	6	9	DEF flat	94	DEF%	6	7.0			18.0						11.0		Hero	7.541666666666666	8.041666666666666	8.541666666666666	True	True	0.0	False
519	Zaiross	False	Violent	3	6	9	DEF flat	94	HP%	5	13.0			6.0						15.0		Hero	8.0	8.5	9.0	True	True	0.0	False
520	Chiwu	False	Violent	3	6	9	DEF flat	94	HP flat	244				15.0				15.0		11.0		Hero	7.741999999999999	8.241999999999999	8.741999999999999	True	True	0.0	False
521	Tesarion *	False	Violent	3	6	12	DEF flat	118		0		4.0		6.0						10.0	22.0	Legend	8.321428571428571	8.321428571428571	8.321428571428571	True	True	0.0	False
522	Raoq	False	Violent	3	6	12	DEF flat	118		0	11.0			11.0		11.0				9.0		Legend	7.125	7.125	7.125	True	True	0.0	False
524	Verad	False	Violent	3	6	6	DEF flat	70		0									215.0	16.0		Rare	5.62	6.62	7.62	True	True	0.0	False
859	Riley	False	Violent	3	6	9	DEF flat	94	CDmg	4								15.0	164.0	16.0		Hero	7.998428571428571	8.49842857142857	8.99842857142857	True	True	0.0	False
865	Jeanne	False	Violent	3	6	12	DEF flat	118	DEF%	6		10.0		10.0						11.0	10.0	Legend	8.761904761904761	8.761904761904761	8.761904761904761	True	True	0.0	False
871	Loren	False	Violent	3	6	12	DEF flat	118	CRate	5	5.0			7.0				34.0		10.0		Legend	9.916666666666668	9.916666666666668	9.916666666666668	True	True	0.0	False
1055	Inventory	False	Violent	3	6	0	DEF flat	22		0						7.0				5.0	4.0	Hero	3.2083333333333335	5.208333333333334	10.208333333333334	True	True	3.0	False
1056	Inventory	False	Violent	3	6	0	DEF flat	22	DEF%	7	5.0									4.0		Rare	2.833333333333333	4.833333333333333	8.833333333333332	True	True	2.0	False
1060	Inventory	False	Violent	3	6	0	DEF flat	22	HP flat	296				6.0		8.0				6.0		Hero	4.144666666666667	6.144666666666667	11.144666666666666	True	True	3.0	False
525	Inventory	False	Violent	4	6	9	DEF%	38		0	6.0							22.0			9.0	Hero	5.0	5.5	6.0	False	True	0.0	False
526	Inventory	False	Violent	4	6	12	DEF%	47	ACC	8	8.0	17.0					29.0	13.0				Legend	6.7785714285714285	6.7785714285714285	6.7785714285714285	False	True	0.0	False
527	Inventory	False	Violent	4	6	15	DEF%	63	CDmg	5				5.0			31.0			7.0	10.0	Unknown	6.114285714285715	6.114285714285715	6.114285714285715	False	True	0.0	False
528	Savannah	False	Violent	4	6	15	ATK%	63		0	13.0	13.0					30.0			11.0		Legend	7.898809523809524	7.898809523809524	7.898809523809524	False	True	0.0	False
529	Inventory	False	Violent	4	6	6	CDmg	35		0						14.0				9.0		Rare	4.75	5.75	6.75	False	True	0.0	False
531	Inventory	False	Violent	4	6	12	ATK%	47		0	10.0			14.0			14.0				15.0	Legend	5.85	5.85	5.85	False	True	0.0	False
532	Oliver	False	Violent	4	6	15	DEF%	63	HP%	5				14.0	5.0		38.0			10.0		Rare	7.283333333333333	7.283333333333333	7.283333333333333	False	True	0.0	False
534	Perna	False	Violent	4	6	12	HP%	47	DEF%	5					6.0		18.0		358.0	15.0		Rare	7.302333333333333	7.302333333333333	7.302333333333333	False	True	0.0	False
535	Moore	False	Violent	4	6	15	HP%	63		0	15.0	7.0							294.0	15.0		Hero	8.267	8.267	8.267	False	True	0.0	False
536	Riley	False	Violent	4	6	15	HP%	63	RES	4		6.0		4.0			29.0			13.0		Hero	6.91547619047619	6.91547619047619	6.91547619047619	False	True	0.0	False
537	Kumar	False	Violent	4	6	12	HP%	47	ATK%	6				5.0			11.0			14.0	6.0	Rare	7.316666666666667	7.316666666666667	7.316666666666667	False	True	0.0	False
538	Inventory	False	Violent	4	6	12	CDmg	59		0	20.0				6.0			8.0		10.0		Hero	7.583333333333334	7.583333333333334	7.583333333333334	False	True	0.0	False
539	Inventory	False	Violent	4	6	14	DEF%	53	SPD	4				12.0	13.0			14.0			4.0	Hero	6.875	6.875	6.875	False	True	0.0	False
540	Zaiross	False	Violent	4	6	12	CDmg	59		0				14.0	14.0			5.0		10.0		Hero	7.458333333333334	7.458333333333334	7.458333333333334	False	True	0.0	False
541	Inventory	False	Violent	4	6	12	DEF%	47		0	14.0	16.0								9.0	6.0	Legend	8.035714285714285	8.035714285714285	8.035714285714285	False	True	0.0	False
542	Feng Yan	False	Violent	4	6	15	DEF%	63		0				8.0			50.0			20.0	5.0	Rare	9.750000000000002	9.750000000000002	9.750000000000002	False	True	0.0	False
543	Inventory	False	Violent	4	6	6	CDmg	35		0								20.0		6.0		Rare	4.5	5.5	6.5	False	True	0.0	False
544	Inventory	False	Violent	4	6	15	DEF%	63	CRate	4		13.0	28.0						219.0	12.0		Hero	7.515809523809524	7.515809523809524	7.515809523809524	False	True	0.0	False
545	Homunculus - Hypernox	False	Violent	4	6	12	HP%	47	ATK flat	19	22.0	10.0							231.0	4.0		Hero	6.294904761904761	6.294904761904761	6.294904761904761	False	True	0.0	False
860	Triana	False	Violent	4	6	15	HP%	63	ATK%	6	12.0					26.0			934.0	8.0		Legend	9.411999999999999	9.411999999999999	9.411999999999999	False	True	0.0	False
872	Loren	False	Violent	4	6	15	HP%	63		0			20.0	28.0		12.0					4.0	Hero	6.166666666666667	6.166666666666667	6.166666666666667	False	True	0.0	False
900	Inventory	False	Violent	4	6	14	DEF%	53	DEF flat	19		10.0		14.0	7.0					10.0		Hero	7.861904761904762	7.861904761904762	7.861904761904762	False	True	0.0	False
1061	Inventory	False	Violent	4	6	0	DEF%	11		0	6.0									5.0		Rare	2.416666666666667	4.416666666666667	8.416666666666668	False	True	2.0	False
1062	Inventory	False	Violent	4	6	0	CDmg	11		0					5.0						6.0	Rare	1.625	3.625	5.625	False	True	2.0	False
1063	Inventory	False	Violent	4	6	0	CDmg	11		0							11.0		255.0	6.0		Hero	2.615	4.615	9.615	False	True	3.0	False
1064	Inventory	False	Violent	4	6	0	CRate	7		0					8.0	7.0				6.0		Hero	3.875	5.875	10.875	False	True	3.0	False
1066	Inventory	False	Violent	4	6	0	DEF%	11	ATK%	8		6.0					13.0				4.0	Hero	2.848809523809524	4.848809523809524	6.848809523809524	False	True	3.0	False
547	Chiwu	False	Violent	5	6	9	HP flat	1440		0			37.0					14.0		11.0		Hero	6.341666666666667	6.841666666666667	7.341666666666667	True	True	0.0	False
548	Jamire	False	Violent	5	6	6	HP flat	1080	CRate	6					6.0					15.0		Rare	6.75	7.75	8.75	True	True	0.0	False
549	Inventory	False	Violent	5	6	9	HP flat	1440		0		12.0				7.0				10.0		Rare	5.922619047619048	6.422619047619048	6.922619047619048	True	True	0.0	False
550	Kumar	False	Violent	5	6	12	HP flat	1800		0						7.0		13.0		10.0	14.0	Legend	8.166666666666668	8.166666666666668	8.166666666666668	True	True	0.0	False
551	Zaiross	False	Violent	5	6	12	HP flat	1800		0		6.0		20.0				13.0		6.0		Legend	6.982142857142857	6.982142857142857	6.982142857142857	True	True	0.0	False
552	Amarna	False	Violent	5	6	9	HP flat	1440	CDmg	4						7.0				17.0	4.0	Rare	7.779761904761905	8.279761904761905	8.779761904761905	True	True	0.0	False
553	Homunculus - Hypernox	False	Violent	5	6	9	HP flat	1440		0	18.0						16.0			10.0	6.0	Legend	6.983333333333333	7.483333333333333	8.983333333333334	True	True	1.0	False
554	Perna	False	Violent	5	6	12	HP flat	1800	DEF%	5	8.0			14.0				5.0		16.0		Hero	9.333333333333332	9.333333333333332	9.333333333333332	True	True	0.0	False
555	Cheongpung	False	Violent	5	6	9	HP flat	1440	ATK flat	15				6.0				12.0		15.0		Hero	7.625	8.125	8.625	True	True	0.0	False
556	Okeanos	False	Violent	5	6	9	HP flat	1440	DEF flat	17	7.0			7.0						16.0		Rare	7.508333333333333	8.008333333333333	8.508333333333333	True	True	0.0	False
557	Verad	False	Violent	5	6	9	HP flat	1440	DEF%	7	12.0						12.0			12.0		Hero	6.675	7.175	7.675	True	True	0.0	False
558	Riley	False	Violent	5	6	15	HP flat	2448		0				9.0		28.0		12.0		11.0		Hero	9.791666666666666	9.791666666666666	9.791666666666666	True	True	0.0	False
559	Oliver	False	Violent	5	6	9	HP flat	1440		0						13.0		12.0		11.0		Hero	6.791666666666666	7.291666666666666	7.791666666666666	True	True	0.0	False
560	Inventory	False	Violent	5	6	9	HP flat	1440		0			11.0			19.0				10.0		Hero	5.983333333333333	6.483333333333333	6.983333333333333	True	True	0.0	False
561	Diana	False	Violent	5	6	9	HP flat	1440		0	20.0		16.0					11.0		5.0		Legend	5.941666666666667	6.441666666666667	7.941666666666667	True	True	1.0	False
867	Fran	False	Violent	5	6	6	HP flat	1080		0					14.0					11.0		Rare	5.416666666666666	6.416666666666666	7.416666666666666	True	True	0.0	False
873	Loren	False	Violent	5	6	12	HP flat	1800		0				15.0	13.0	16.0				9.0		Legend	8.5	8.5	8.5	True	True	0.0	False
1067	Inventory	False	Violent	5	6	0	HP flat	360	RES	7					5.0	5.0	20.0			5.0		Legend	4.291666666666667	6.291666666666667	12.291666666666668	True	True	4.0	False
1068	Inventory	False	Violent	5	6	0	HP flat	360		0		4.0								4.0		Rare	1.9047619047619047	3.9047619047619047	7.904761904761905	True	True	2.0	False
1069	Inventory	False	Violent	5	6	0	HP flat	360	CDmg	5			19.0		5.0					4.0		Hero	3.147619047619048	5.147619047619048	10.147619047619049	True	True	3.0	False
562	Inventory	False	Violent	6	6	9	ATK%	38	ATK flat	17				21.0		7.0				4.0		Rare	5.258333333333333	5.758333333333333	6.258333333333333	False	True	0.0	False
563	Inventory	False	Violent	6	6	12	ACC	48		0	20.0		46.0				15.0			4.0		Legend	5.358333333333333	5.358333333333333	5.358333333333333	False	True	0.0	False
564	Inventory	False	Violent	6	6	9	ATK%	38	CRate	6	6.0	18.0	14.0									Rare	4.671428571428572	5.171428571428572	5.671428571428572	False	True	0.0	False
565	Inventory	False	Violent	6	6	9	ATK%	38	SPD	5	6.0					20.0	19.0					Rare	5.391666666666667	5.891666666666667	6.391666666666667	False	True	0.0	False
566	Inventory	False	Violent	6	6	9	ATK%	38	SPD	6		6.0	13.0			21.0						Rare	5.807142857142857	6.307142857142857	6.807142857142857	False	True	0.0	False
567	Inventory	False	Violent	6	6	9	ATK%	38	HP flat	320	15.0	11.0									5.0	Hero	4.706428571428572	5.206428571428572	5.706428571428572	False	True	0.0	False
568	Inventory	False	Violent	6	6	9	ATK%	38		0		13.0	15.0					19.0				Hero	4.607142857142858	5.107142857142858	5.607142857142858	False	True	0.0	False
569	Inventory	False	Violent	6	6	6	DEF%	29	SPD	5			41.0								4.0	Rare	3.3583333333333334	4.358333333333333	5.358333333333333	False	True	0.0	False
570	Inventory	False	Violent	6	6	9	ATK%	38	CDmg	7						13.0			622.0		12.0	Hero	5.4543333333333335	5.9543333333333335	6.4543333333333335	False	True	0.0	False
571	Inventory	False	Violent	6	6	15	ATK%	63		0		12.0		7.0		13.0				5.0		Rare	5.880952380952381	5.880952380952381	5.880952380952381	False	True	0.0	False
572	Inventory	False	Violent	6	6	9	ATK%	38	HP flat	363		18.0		8.0						6.0		Rare	6.055428571428571	6.555428571428571	7.055428571428571	False	True	0.0	False
573	Inventory	False	Violent	6	6	9	DEF%	38	RES	8		21.0		5.0							12.0	Hero	6.625	7.125	7.625	False	True	0.0	False
574	Inventory	False	Violent	6	6	9	DEF%	38	SPD	4	20.0				8.0				469.0			Hero	5.458666666666667	5.958666666666667	6.458666666666667	False	True	0.0	False
575	Inventory	False	Violent	6	6	12	ATK%	47		0		12.0		8.0			10.0			8.0		Rare	5.6309523809523805	5.6309523809523805	5.6309523809523805	False	True	0.0	False
576	Inventory	False	Violent	6	6	9	DEF%	38	HP flat	209				12.0	17.0			8.0				Hero	4.903666666666667	5.403666666666667	5.903666666666667	False	True	0.0	False
577	Inventory	False	Violent	6	6	9	DEF%	38	SPD	4	4.0			13.0				21.0				Hero	6.083333333333333	6.583333333333333	7.083333333333333	False	True	0.0	False
578	Moore	False	Violent	6	6	12	HP%	47		0	5.0		10.0							14.0	6.0	Rare	6.541666666666667	6.541666666666667	6.541666666666667	False	True	0.0	False
579	Kumar	False	Violent	6	6	12	HP%	47		0		6.0							337.0	13.0	5.0	Rare	6.473142857142856	6.473142857142856	6.473142857142856	False	True	0.0	False
580	Savannah	False	Violent	6	6	15	ATK%	63		0				5.0		8.0				27.0	6.0	Legend	11.625	11.625	11.625	False	True	0.0	False
581	Inventory	False	Violent	6	6	15	DEF%	63	SPD	5			35.0	18.0				6.0			4.0	Hero	6.208333333333334	6.208333333333334	6.208333333333334	False	True	0.0	False
583	Jamire	False	Violent	6	6	6	DEF%	29		0										11.0	11.0	Rare	5.5	6.5	7.5	False	True	0.0	False
584	Inventory	False	Violent	6	6	9	ATK%	38		0	4.0		51.0							12.0		Hero	5.775	6.275	6.775	False	True	0.0	False
585	Inventory	False	Violent	6	6	9	ATK%	38	CRate	6			24.0			8.0	43.0					Hero	3.6750000000000003	4.175000000000001	4.675000000000001	False	True	0.0	False
586	Feng Yan	False	Violent	6	6	15	DEF%	63		0			12.0	5.0			28.0			15.0		Hero	6.625	6.625	6.625	False	True	0.0	False
587	Inventory	False	Violent	6	6	15	DEF%	63		0	4.0				7.0					10.0	15.0	Hero	7.208333333333334	7.208333333333334	7.208333333333334	False	True	0.0	False
588	Raoq	False	Violent	6	6	15	ATK%	63		0				27.0				6.0	348.0	10.0		Legend	7.922333333333334	7.922333333333334	7.922333333333334	False	True	0.0	False
589	Inventory	False	Violent	6	6	15	DEF%	63	CRate	6		6.0			6.0			19.0		4.0		Rare	6.31547619047619	6.31547619047619	6.31547619047619	False	True	0.0	False
590	Inventory	False	Violent	6	6	12	ATK%	47	CDmg	7			16.0	24.0				6.0			4.0	Rare	5.816666666666667	5.816666666666667	5.816666666666667	False	True	0.0	False
591	Inventory	False	Violent	6	6	15	ATK%	63	RES	8		4.0						18.0		6.0	6.0	Rare	6.821428571428571	6.821428571428571	6.821428571428571	False	True	0.0	False
592	Inventory	False	Violent	6	6	13	DEF%	50		0	8.0		17.0		7.0			27.0				Hero	5.675	5.675	5.675	False	True	0.0	False
593	Amarna	False	Violent	6	6	15	HP%	63		0						5.0	41.0		609.0	16.0		Hero	7.795333333333333	7.795333333333333	7.795333333333333	False	True	0.0	False
594	Jeanne	False	Violent	6	6	9	HP%	38		0	20.0								517.0	5.0		Hero	4.856	5.356	5.856	False	True	0.0	False
595	Inventory	False	Violent	6	6	10	HP%	41		0	6.0	24.0			6.0							Hero	4.928571428571429	5.428571428571429	5.928571428571429	False	True	0.0	False
596	Inventory	False	Violent	6	6	12	ATK%	47		0	14.0		10.0	20.0						11.0		Legend	8.166666666666666	8.166666666666666	8.166666666666666	False	True	0.0	False
597	Inventory	False	Violent	6	6	9	HP%	38	HP flat	228						7.0	47.0			8.0		Hero	5.020666666666667	5.520666666666667	6.020666666666667	False	True	0.0	False
598	Riley	False	Violent	6	6	15	DEF%	63	CDmg	7			13.0		7.0			13.0		11.0		Rare	7.491666666666667	7.491666666666667	7.491666666666667	False	True	0.0	False
599	Chiwu	False	Violent	6	6	15	HP%	63	ATK flat	20				7.0		20.0			152.0	6.0		Rare	6.0776666666666666	6.0776666666666666	6.0776666666666666	False	True	0.0	False
600	Homunculus - Hypernox	False	Violent	6	6	15	HP%	63	CRate	6	8.0	14.0					11.0			6.0		Rare	6.275	6.275	6.275	False	True	0.0	False
601	Diana	False	Violent	6	6	9	HP%	38		0	14.0				11.0				351.0		5.0	Legend	4.426333333333333	4.926333333333333	5.426333333333333	False	True	1.0	False
868	Fran	False	Violent	6	6	15	HP%	63	DEF flat	20	14.0				21.0	5.0					5.0	Hero	6.333333333333333	6.333333333333333	6.333333333333333	False	True	0.0	False
902	Perna	False	Violent	6	6	12	DEF%	47		0				6.0			17.0		226.0	14.0		Rare	6.143000000000001	6.143000000000001	6.143000000000001	False	True	0.0	False
1072	Inventory	False	Violent	6	6	0	ATK%	11		0	8.0		17.0	7.0						5.0		Legend	3.966666666666667	5.966666666666667	11.966666666666667	False	True	4.0	False
1073	Inventory	False	Violent	6	6	0	ATK%	11		0		4.0	11.0									Rare	0.8464285714285714	2.8464285714285715	4.8464285714285715	False	True	2.0	False
1075	Inventory	False	Violent	6	6	0	HP%	11		0			10.0			6.0			278.0			Hero	1.3706666666666667	3.3706666666666667	5.370666666666667	False	True	3.0	False
448	Triana	False	Violent	1	5	12	ATK flat	99		0					11.0			4.0	201.0	17.0		Legend	7.809666666666667	7.809666666666667	7.809666666666667	True	True	0.0	False
498	Inventory	False	Violent	2	5	6	SPD	17		0							24.0	8.0				Rare	1.6	2.6	3.6	False	True	0.0	False
500	Inventory	False	Violent	2	5	6	SPD	17	RES	3					17.0						5.0	Rare	3.3333333333333335	4.333333333333334	5.333333333333334	False	True	0.0	False
1051	Inventory	False	Violent	2	5	1	DEF%	10		0		5.0			7.0			6.0		4.0		Legend	3.6726190476190474	5.6726190476190474	11.672619047619047	False	True	4.0	False
1052	Inventory	False	Violent	2	5	0	ATK%	8		0	6.0		15.0			7.0						Hero	2.0	4.0	6.0	False	True	3.0	False
501	Triana	False	Violent	3	5	12	DEF flat	99	HP flat	247	6.0					9.0		6.0		16.0		Legend	8.287666666666667	8.287666666666667	8.287666666666667	True	True	0.0	False
523	Inventory	False	Violent	3	5	9	DEF flat	78	CDmg	3	7.0			7.0					500.0	7.0		Legend	5.178571428571429	5.678571428571429	7.178571428571429	True	True	1.0	False
1057	Inventory	False	Violent	3	5	0	DEF flat	15		0								7.0		3.0		Rare	1.875	3.875	7.875	True	True	2.0	False
1058	Inventory	False	Violent	3	5	0	DEF flat	15	SPD	5		5.0						5.0				Rare	3.0059523809523814	5.005952380952381	7.005952380952381	True	True	2.0	False
1059	Inventory	False	Violent	3	5	0	DEF flat	15		0										5.0	3.0	Rare	2.166666666666667	4.166666666666667	8.166666666666668	True	True	2.0	False
530	Inventory	False	Violent	4	5	15	CDmg	65	RES	7						19.0		6.0	298.0	5.0		Unknown	6.064	6.064	6.064	False	True	0.0	False
533	Cheongpung	False	Violent	4	5	9	DEF%	29	CRate	5				9.0					171.0	13.0		Hero	6.519666666666666	7.019666666666666	7.519666666666666	False	True	0.0	False
546	Inventory	False	Violent	4	5	6	DEF%	22		0	7.0										10.0	Rare	2.541666666666667	3.541666666666667	4.541666666666667	False	True	0.0	False
1065	Inventory	False	Violent	4	5	0	ATK%	8	DEF%	6	6.0	3.0	8.0							3.0		Legend	3.1285714285714286	5.128571428571428	11.128571428571428	False	True	4.0	False
1070	Inventory	False	Violent	5	5	1	HP flat	375		0						6.0				5.0		Rare	2.416666666666667	4.416666666666667	8.416666666666668	True	True	2.0	False
1071	Inventory	False	Violent	5	5	0	HP flat	270	SPD	5				4.0		6.0	9.0					Hero	3.1416666666666666	5.141666666666667	7.141666666666667	True	True	3.0	False
582	Okeanos	False	Violent	6	5	6	HP%	22		0				6.0						13.0		Rare	5.083333333333333	6.083333333333333	7.083333333333333	False	True	0.0	False
602	Inventory	False	Violent	6	5	6	HP%	22		0					13.0		26.0					Rare	2.275	3.275	4.275	False	True	0.0	False
905	Inventory	False	Violent	6	5	6	ATK%	22	ACC	3										10.0	8.0	Rare	5.041666666666667	6.041666666666667	7.041666666666667	False	True	0.0	False
1074	Inventory	False	Violent	6	5	0	HP%	8	ACC	3							9.0			4.0		Rare	1.9333333333333333	3.9333333333333336	7.933333333333334	False	True	2.0	False
624	Inventory	False	Will	1	6	9	ATK flat	94		0				15.0						12.0	5.0	Rare	6.708333333333333	7.208333333333333	7.708333333333333	True	True	0.0	False
625	Inventory	False	Will	1	6	9	ATK flat	94	HP%	8				12.0					421.0	12.0		Hero	7.061333333333334	7.561333333333334	8.061333333333334	True	True	0.0	False
626	Inventory	False	Will	1	6	9	ATK flat	94		0	6.0							13.0		14.0		Hero	7.041666666666667	7.541666666666667	8.041666666666668	True	True	0.0	False
627	Inventory	False	Will	1	6	9	ATK flat	94		0		6.0								11.0	12.0	Hero	6.523809523809523	7.023809523809523	7.523809523809523	True	True	0.0	False
628	Inventory	False	Will	1	6	6	ATK flat	70	ACC	8	7.0									16.0		Rare	7.208333333333333	8.208333333333332	9.208333333333332	True	True	0.0	False
629	Kumar	False	Will	1	6	9	ATK flat	94	ATK%	8		7.0						12.0		15.0		Hero	8.5	9.0	9.5	True	True	0.0	False
630	Inventory	False	Will	1	6	9	ATK flat	94	CRate	5				16.0	5.0					10.0		Rare	6.791666666666667	7.291666666666667	7.791666666666667	True	True	0.0	False
631	Perna	True	Will	1	6	9	ATK flat	94		0	8.0									17.0	12.0	Hero	8.666666666666668	9.166666666666668	9.666666666666668	True	True	0.0	False
632	Mo Long	False	Will	1	6	12	ATK flat	118	CDmg	4				4.0	21.0			17.0		19.0		Legend	12.154761904761903	12.154761904761903	12.154761904761903	True	True	0.0	False
633	Inventory	False	Will	1	6	6	ATK flat	70	SPD	5		11.0			15.0							Rare	5.113095238095238	6.113095238095238	7.113095238095238	True	True	0.0	False
863	Fran	True	Will	1	6	12	ATK flat	118	HP%	7		6.0			28.0					14.0	5.0	Legend	10.73214285714286	10.73214285714286	10.73214285714286	True	True	0.0	False
869	Loren	False	Will	1	6	12	ATK flat	118		0					10.0			13.0		11.0	12.0	Legend	8.541666666666666	8.541666666666666	8.541666666666666	True	True	0.0	False
1104	Inventory	False	Will	1	6	0	ATK flat	22	ACC	8		5.0								6.0		Rare	3.7142857142857144	5.714285714285714	9.714285714285715	True	True	2.0	False
